user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
140189984,1523643808558190592,2022-05-09T12:39:26Z,Retroark,"Un lunes cualquiera de camino al trabajo. 
#crt 
#RETROGAMING 
#megadrive https://t.co/TeehwaCpCr",Twitter for Android,73,NA,NA,NA,FALSE,FALSE,3,2,NA,NA,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/Retroark/status/1523643808558190592,RETROARK🎮🕹️,"Madrid, Comunidad de Madrid","Reseño juegos retro en yutufu. A veces digo cosas por Twitter.

Instagram: Retroark01001

Telegram: 
https://t.co/YvYDUED3VC

https://t.co/ZHg1wWrNYz",https://t.co/0bqDJlNThr,FALSE,298,91,5,12969,5100,2010-05-04T21:08:58Z,FALSE,https://t.co/0bqDJlNThr,https://youtube.com/channel/UCwUOksoSJU_y5_6VChabJyA,NA,https://pbs.twimg.com/profile_banners/140189984/1652338585,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1478139650980122640/rFgDoYdy_normal.jpg
140189984,1523754144980701184,2022-05-09T19:57:52Z,Retroark,"Bueno pues el #outrun de PS2 completo al 100% 
#crt #retrogaming https://t.co/kkSy8otgwL",Twitter for Android,64,NA,NA,NA,FALSE,FALSE,8,2,NA,NA,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/Retroark/status/1523754144980701184,RETROARK🎮🕹️,"Madrid, Comunidad de Madrid","Reseño juegos retro en yutufu. A veces digo cosas por Twitter.

Instagram: Retroark01001

Telegram: 
https://t.co/YvYDUED3VC

https://t.co/ZHg1wWrNYz",https://t.co/0bqDJlNThr,FALSE,298,91,5,12969,5100,2010-05-04T21:08:58Z,FALSE,https://t.co/0bqDJlNThr,https://youtube.com/channel/UCwUOksoSJU_y5_6VChabJyA,NA,https://pbs.twimg.com/profile_banners/140189984/1652338585,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1478139650980122640/rFgDoYdy_normal.jpg
140189984,1525015176973631489,2022-05-13T07:28:46Z,Retroark,"No es el mismo juego pero sirve de comparación de antes y después de cambiar los condensadores a la #crt 
....la diferencia es abismal. https://t.co/rlpHERJymE",Twitter for Android,135,NA,NA,NA,FALSE,FALSE,8,3,NA,NA,,,,,,,,,,,,,NA,,,es,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/Retroark/status/1525015176973631489,RETROARK🎮🕹️,"Madrid, Comunidad de Madrid","Reseño juegos retro en yutufu. A veces digo cosas por Twitter.

Instagram: Retroark01001

Telegram: 
https://t.co/YvYDUED3VC

https://t.co/ZHg1wWrNYz",https://t.co/0bqDJlNThr,FALSE,298,91,5,12969,5100,2010-05-04T21:08:58Z,FALSE,https://t.co/0bqDJlNThr,https://youtube.com/channel/UCwUOksoSJU_y5_6VChabJyA,NA,https://pbs.twimg.com/profile_banners/140189984/1652338585,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1478139650980122640/rFgDoYdy_normal.jpg
1965750367,1525756872359391232,2022-05-15T08:36:00Z,sololoner2,"Trans-gender Groups Co-Opting Historical Racism Faced by Black, and Other Non-White, Americans to Promote their Trans Agenda
https://t.co/QSpqhnj2hZ
-
#Trans #Sexism #Transgender #Transwomen #Racism #CRT #IdentityPolitics #LiaThomas #DawnEnnis",Twitter Web App,243,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1525756872359391232,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
1965750367,1523770202814439424,2022-05-09T21:01:41Z,sololoner2,"What Should You Do If A Pastor Ever Tells You to Repent of Your ‘Whiteness’ 
(or If Your Pastor Points Women to Biblical Womanhood, Wifely Submission, and Gender Complementarianism)?
https://t.co/Qv24w6CmR2
-
#CRT #CriticalRaceTheory #Whiteness #WhiteFragility #WhiteShaming",Twitter Web App,274,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1523770202814439424,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
1965750367,1525961490578161664,2022-05-15T22:09:05Z,sololoner2,"Wouldn’t be surprised if progressives used this nut job’s actions as an excuse to further silence conservatives or anyone who openly criticizes far left talking points.
—-
#PaytonGendron #TopsSupermarket #blm #crt #censorship #socialmedia #identitypolitics #BuffaloMassacre https://t.co/NdBZQ6zB5I",Twitter Web App,273,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1525954175032610820,"Hochul Calls for More Investigation Into 'Social Media' After Buffalo Attack 
 https://t.co/koqb4sPwvD",2022-05-15T21:40:00Z,Buffer,10,2,3135241,RedState,RedState,273818,355,145690,"Washington, D.C.",Unapologetic reporting and opinion by true conservatives for true conservatives.,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1525961490578161664,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
1965750367,1523773477286678528,2022-05-09T21:14:41Z,sololoner2,"Woke Ariz. Diversity Activists Falsely Accuse Black DJ of Wearing Blackface
https://t.co/JTkxRSEkQ0
-
#Blackface #IdentityPolitics #Racism #Progressives #CRT #CriticalRaceTheory",Twitter Web App,177,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1523773477286678528,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
1965750367,1525506976549044225,2022-05-14T16:03:00Z,sololoner2,"Woke Ariz. Diversity Activists Falsely Accuse Black DJ of Wearing Blackface
https://t.co/JTkxRSVWeA
-
#Blackface #IdentityPolitics #Racism #Progressives #CRT #CriticalRaceTheory",Twitter Web App,177,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1525506976549044225,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
1965750367,1524255945362128897,2022-05-11T05:11:51Z,sololoner2,"'I’m Korean, people need to accept that': Oli London defends ‘transracial’ identity against Black woman
https://t.co/yt8RN2KZ3U
-
#TransRacialism #OliLondon #Transgender #IdentityPolitics #Transracial  #BlackLivesMatter #BLM #CRT #CriticalRaceTheory",Twitter Web App,249,NA,NA,NA,FALSE,FALSE,0,3,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1524255945362128897,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
1965750367,1523448335834648576,2022-05-08T23:42:42Z,sololoner2,"Leftists Harassing, Shaming School Children in their Anti-Racism, CRT and Ethnic Studies Programs
https://t.co/EfU1WeBby2
-
#Shame #Racism #CRT #CriticalRaceTheory #IdentityPolitics #PublicSchools #PublicEducation #ChildAbuse #AntiRacism #WhiteFragility #WhitePrivilege",Twitter Web App,269,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1523448335834648576,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
1965750367,1524246929143705601,2022-05-11T04:36:01Z,sololoner2,"Marxist identity politics and anti-Americanism has overtaken the Democrats and Progressive Christians.
-
#JoyReid #Democrats #BLM #CRT #CriticalRaceTheory #WhiteChristianNationalism https://t.co/N3GbgcJAvV",Twitter Web App,181,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1524246415110721536,Joy Reid says 'white Christian* nationalism' has consumed the Republican party https://t.co/kcLwGYqWqu,2022-05-11T04:33:59Z,Buffer,58,13,10774652,theblaze,TheBlaze,772636,710,151019,"Dallas, TX",News and entertainment for people who love America. Retweets =/= endorsements.,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1524246929143705601,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
1965750367,1523434451392671744,2022-05-08T22:47:31Z,sololoner2,"White Democrat Political Donor Gets Prison Time for Sexual Fetish Deaths of Homosexual Black Men
https://t.co/T2nSWGfJG1
-
#Democrats #HillaryClinton #LGBTQ #LGBT #EdBuck #PurityCulture #SexPositive #Intersectional #IntersectionalFeminism #CRT #CriticalRaceTheory #Racism",Twitter Web App,271,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1523434451392671744,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
1965750367,1525627268663545857,2022-05-15T00:01:00Z,sololoner2,"Leftists Harassing, Shaming School Children in their Anti-Racism, CRT and Ethnic Studies Programs
https://t.co/EfU1WejAGu
-
#Shame #Racism #CRT #CriticalRaceTheory #IdentityPolitics #WhiteFeminism  #IntersectionalFeminism #Woke
#EmptyThePews #Exvangelicals #Exvangelical",Twitter Web App,270,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1525627268663545857,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
1965750367,1525512009327882240,2022-05-14T16:23:00Z,sololoner2,"What Should You Do If A Pastor Ever Tells You to Repent of Your ‘Whiteness’ (or If Your Pastor Points Women to Biblical Womanhood, Wifely Submission, and Gender Complementarianism)?
https://t.co/Qv24w6CmR2
-
#CRT #CriticalRaceTheory #Whiteness #WhiteFragility 
#Complementarianism",Twitter Web App,280,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1525512009327882240,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
1965750367,1525597967389958145,2022-05-14T22:04:34Z,sololoner2,"Oh. Progressives are angry that American parents don’t want their kids groomed or indoctrinated into progressive Clown World beliefs. 😂
🤡
-
#homeschooling #genderidentity #crt #intersectionalfeminism #emptythepews #exvangelicals  #exvangelical #grooming #publicschools https://t.co/zfxdFYE1J3",Twitter Web App,268,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1525596872676712450,"MSNBC column claims homeschooling is racist, part of ‘extreme’ ‘evangelical war’ to ‘dismantle’ public schools https://t.co/usgWgmANNP",2022-05-14T22:00:13Z,SocialFlow,438,121,1367531,FoxNews,Fox News,21732453,262,468212,U.S.A.,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1525597967389958145,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
1965750367,1524208379450830848,2022-05-11T02:02:50Z,sololoner2,"Leftists Harassing, Shaming School Children in their Anti-Racism, CRT and Ethnic Studies Programs
https://t.co/EfU1WejAGu
-
#Shame #Racism #CRT #CriticalRaceTheory #IdentityPolitics #PublicEducation #ChildAbuse #AntiRacism #WhiteFragility #WhitePrivilege
#Marxism #WhiteFeminism",Twitter Web App,278,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/sololoner2/status/1524208379450830848,sololoner,,"Christians should stop worshipping marriage, the nuclear family, family values, & sex. 
(I am NOT anti marriage, families, etc, but am pro-singleness)",http://t.co/tMlTgjD3E4,FALSE,431,273,122,99525,4450,2013-10-16T23:43:26Z,FALSE,http://t.co/tMlTgjD3E4,http://christianpundit.wordpress.com/,NA,https://pbs.twimg.com/profile_banners/1965750367/1398199649,http://abs.twimg.com/images/themes/theme8/bg.gif,http://pbs.twimg.com/profile_images/378800000606972067/69ce02880dc422c3f601414cf6058cf3_normal.jpeg
419194764,1525961404146130947,2022-05-15T22:08:44Z,Lee4Pete,"@GovernorVA, maybe you need to update your education policies here in #Virginia to outlaw the teaching of #GreatReplacementTheory in our schools rather than worry about nonexistent #CRT. When will you condemn your party for grooming the NY terrorist? https://t.co/XyeVCYgbZn",Twitter Web App,250,NA,1481701998273650692,GovernorVA,TRUE,FALSE,2,2,NA,NA,,,,,,,,,,,,,NA,,,en,1525816871735414786,Where are the bills outlawing the teaching of “Great Replacement Theory” otherwise known as GRT in our schools?,2022-05-15T12:34:25Z,Twitter for iPhone,61658,12768,16215201,MauriceWFP,Maurice Moe Mitchell 🐺,16279,2116,20313,"San Diego, CA",National Director: @workingfamilies | Co-Founder: Blackbird | Board: @BKMovement @cpdaction @forrespect | Always: @Mvmnt4BlkLives | Text MOE to 30403. he/him,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.twitter.com/1.1/geo/id/319ee7b36c9149da.json,Arlington,"Arlington, VA",city,United States,US,,,,https://twitter.com/Lee4Pete/status/1525961404146130947,Lee GAY-GAY-GAY🇺🇦🌻🕎🐝✈️🚊🚗🚲,"Arlington, VA","Dad. Husband. Lawyer. Linguist (French, Hebrew, Spanish, Arabic, en een beetje Nederlands). Owned by a pug. 🏳️‍🌈✡️ #TeamPeteForever",NA,FALSE,1025,1977,6,21921,25407,2011-11-23T02:27:50Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/419194764/1612435671,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1360803866409897993/1FtKaRCc_normal.jpg
1877305142,1525960863961710592,2022-05-15T22:06:35Z,MamaChryl,This is what the white community fears. The fact that they must take responsibility for what members of their community perpetrate against people of color. This is why @GovRonDeSantis &amp; his #BlackAttack against #CRT &amp; #SayGay. You can't hide! #WeAreALLInThisTOGETHER https://t.co/jWNTBhIEtk,Twitter for Android,274,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,1525958451972775937,.. and his views are inflamed by leaders in office who allow white supremacy to flourish. He is one of many guilty parties. Our fight continues until ever guilty party is held accountable for the havoc they have wreaked on Black communities.,2022-05-15T21:57:00Z,Twitter for iPhone,3,0,877694803017953281,JaxTakesAction,Jax Community Action,2043,201,1587,,"Jacksonville Community Action Committee is a black led, grassroots organization created to fight for justice and liberation. RTs =/= endorsements",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/MamaChryl/status/1525960863961710592,Chryl Fx - Vaxxed,"Jacksonville, FL","Advocate, Wife, Mom, Nana - Retired Environmental Health & Safety Professional - Moms Demand Action Activist - Defending our families' right to live and grow.",NA,FALSE,1476,1565,25,77934,6274,2013-09-17T23:37:35Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/1877305142/1595081163,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1284467556175294464/78ALJWaS_normal.jpg
21875502,1525959462535798787,2022-05-15T22:01:01Z,Samana_Siddiqui,"A grandfather; a daughter; a beloved community member. None deserved to be killed. The alleged killer is a young white man. What did he learn about racism in our nation - except to let it fester and pull the trigger? #Buffalo #AntiBlackRacism 
#CRT 
https://t.co/gu5tnhXIL6",Twitter Web App,273,NA,NA,NA,FALSE,FALSE,2,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/Samana_Siddiqui/status/1525959462535798787,Samana Siddiqui,Chicago,Samana Siddiqui is Content Manager at the SoundVision Foundation. Opinions on my feed are my own. (https://t.co/wQOKqnvDMr). Co-anchor at https://t.co/Oi14wssMik,https://t.co/paoKQV7qt4,FALSE,797,3804,7,28492,29837,2009-02-25T15:22:53Z,FALSE,https://t.co/paoKQV7qt4,http://www.soundvision.com,NA,https://pbs.twimg.com/profile_banners/21875502/1545926667,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1336438873757523971/MjmpsdoG_normal.jpg
21875502,1525960227924938755,2022-05-15T22:04:03Z,Samana_Siddiqui,@RevJacquiLewis Yes. #CRT NOW.,Twitter Web App,14,1525815042310119426,587591389,RevJacquiLewis,FALSE,FALSE,0,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/Samana_Siddiqui/status/1525960227924938755,Samana Siddiqui,Chicago,Samana Siddiqui is Content Manager at the SoundVision Foundation. Opinions on my feed are my own. (https://t.co/wQOKqnvDMr). Co-anchor at https://t.co/Oi14wssMik,https://t.co/paoKQV7qt4,FALSE,797,3804,7,28492,29837,2009-02-25T15:22:53Z,FALSE,https://t.co/paoKQV7qt4,http://www.soundvision.com,NA,https://pbs.twimg.com/profile_banners/21875502/1545926667,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1336438873757523971/MjmpsdoG_normal.jpg
328414096,1525959749501702145,2022-05-15T22:02:09Z,redundantuk,@ColourVision2 @trussliz What is it about white civilisation that has caused the agenda we see playing out with our children? #CRT #sexualisation normalising satanism and pedophilia,Twitter for iPhone,156,1525957026584698883,1035199661114630144,ColourVision2,FALSE,FALSE,1,0,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/redundantuk/status/1525959749501702145,Sarah I ❤️CO2 #PrimaryWater #CarbonCycle,"SW England, UK",Don’t let MSM and organised provocations divide us. We need to work together.,NA,FALSE,4158,4998,23,185039,78931,2011-07-03T09:50:25Z,FALSE,NA,NA,NA,https://pbs.twimg.com/profile_banners/328414096/1619339566,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1458815057404563471/VuJH7gLl_normal.jpg
